seqnames	strand	sum_count	CAGE_ID	prime5.TR	prime3.TR	transcript_id	CAGE.cluster.start	CAGE.cluster.end	CAGE_significance	score	support	TX_ID	TX_nov_ID	Ref.prime3.TR	TES	cmp_ref	class_code	gene	CAGE_cluster_width	cluster_ID	cluster_start	cluster_end	cluster_width	cluster_center	cluster_peak	final_TX_ID
NC_001491.2	+	1	CAGE_cluster_385	56338	59182	339012	56315	56367	**	1608.623685272	4	2648	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_2	56326	56342	17	56335	56326	73
NC_001491.2	+	1	CAGE_cluster_385	56348	59180	180010	56315	56367	**	1608.623685272	4	3166	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_3	56348	56349	2	56348	56349	74
NC_001491.2	+	1	CAGE_cluster_385	56355	59182	268395	56315	56367	**	1608.623685272	4	2648	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_4	56355	56356	2	56356	56356	75
NC_001491.2	+	1	CAGE_cluster_391	56750	59185	452942	56741	56767	**	915.38345568	4	15818	TX_nov_ID_331	59182	35	ORF31	5`-short	ORF31	27	cluster_2	56750	56767	18	56758	56757	76
NC_001491.2	+	1	CAGE_cluster_391	56755	59182	381063	56741	56767	**	915.38345568	4	1543	TX_nov_ID_331	59182	35	ORF31	5`-short	ORF31	27	cluster_2	56750	56767	18	56758	56757	76
NC_001491.2	+	1	CAGE_cluster_391	56762	59180	342006	56741	56767	**	915.38345568	4	17579	TX_nov_ID_331	59182	35	ORF31	5`-short	ORF31	27	cluster_2	56750	56767	18	56758	56757	76
NC_001491.2	+	1	CAGE_cluster_393	56963	59182	276818	56962	56977	*	302.909228319	2	1756	TX_nov_ID_338	59182	35	ORF31	5`-short	ORF31	16	cluster_1	56962	56969	8	56965	56962	77
NC_001491.2	+	1	CAGE_cluster_393	56967	59180	127311	56962	56977	*	302.909228319	2	12395	TX_nov_ID_338	59182	35	ORF31	5`-short	ORF31	16	cluster_1	56962	56969	8	56965	56962	77
NC_001491.2	+	1	CAGE_cluster_405	58026	59179	383585	58019	58031	**	734.095873604	4	18977	TX_nov_ID_332	59182	35	as32-Canonic	x	ORF32	13	cluster_1	58019	58029	11	58024	58023	78
NC_001491.2	+	1	CAGE_cluster_405	58028	59180	454892	58019	58031	**	734.095873604	4	8890	TX_nov_ID_332	59182	35	as32-Canonic	x	ORF32	13	cluster_1	58019	58029	11	58024	58023	78
NC_001491.2	+	1	CAGE_cluster_410	58475	59165	303486	58466	58492	**	1660.615559491	5	22677	TX_nov_ID_320	59182	35	as32-Canonic	x	ORF32	27	cluster_1	58466	58492	27	58478	58487	79
NC_001491.2	+	1	CAGE_cluster_410	58476	59181	122678	58466	58492	**	1660.615559491	5	9768	TX_nov_ID_320	59182	35	as32-Canonic	x	ORF32	27	cluster_1	58466	58492	27	58478	58487	79
NC_001491.2	+	1	CAGE_cluster_410	58480	59180	354317	58466	58492	**	1660.615559491	5	1295	TX_nov_ID_320	59182	35	as32-Canonic	x	ORF32	27	cluster_1	58466	58492	27	58478	58487	79
NC_001491.2	+	1	CAGE_cluster_413	58602	59180	410044	58602	58612	*	552.440729332	2	975	TX_nov_ID_329	59182	35	as32-Canonic	x	ORF32	11	cluster_1	58602	58612	11	58606	58605	80
NC_001491.2	+	1	CAGE_cluster_413	58603	59181	376527	58602	58612	*	552.440729332	2	13605	TX_nov_ID_329	59182	35	as32-Canonic	x	ORF32	11	cluster_1	58602	58612	11	58606	58605	80
NC_001491.2	+	1	CAGE_cluster_414	58645	59180	148365	58635	58645	**	761.242765	3	2328	TX_nov_ID_319	59182	35	as32-Canonic	x	ORF32	11	cluster_1	58635	58645	11	58640	58635	81
NC_001491.2	+	1	CAGE_cluster_427	61311	65095	47985	61307	61316	***	175245.507895459	9	6212	TX_nov_ID_403	65093	42	ORF33-ORF34-PC-Canonic	Splice-variant	ORF33	10	cluster_1	61307	61315	9	61312	61312	82
NC_001491.2	+	1	CAGE_cluster_427	61314	65074	504059	61307	61316	***	175245.507895459	9	9999	TX_nov_ID_379	65086	40	ORF33-ORF34-PC-Canonic	3`-short	ORF33	10	cluster_1	61307	61315	9	61312	61312	83
NC_001491.2	+	1	CAGE_cluster_439	62599	65093	158394	62595	62613	*	558.678268517	2	7282	TX_nov_ID_409	65093	42	ORF34-L1	5`-short	ORF34	19	cluster_1	62599	62613	15	62607	62612	84
NC_001491.2	+	1	CAGE_cluster_439	62601	65093	245000	62595	62613	*	558.678268517	2	7282	TX_nov_ID_409	65093	42	ORF34-L1	5`-short	ORF34	19	cluster_1	62599	62613	15	62607	62612	84
NC_001491.2	+	1	CAGE_cluster_439	62609	65093	336149	62595	62613	*	558.678268517	2	7282	TX_nov_ID_409	65093	42	ORF34-L1	5`-short	ORF34	19	cluster_1	62599	62613	15	62607	62612	84
NC_001491.2	+	1	CAGE_cluster_439	62611	65093	244398	62595	62613	*	558.678268517	2	7282	TX_nov_ID_409	65093	42	ORF34-L1	5`-short	ORF34	19	cluster_1	62599	62613	15	62607	62612	84
NC_001491.2	+	1	CAGE_cluster_443	62848	65093	121363	62843	62859	***	2984.696076554	6	610	TX_nov_ID_408	65093	42	ORF34-L1	5`-short	ORF34	17	cluster_1	62843	62859	17	62852	62857	85
NC_001491.2	+	1	CAGE_cluster_443	62853	65090	210929	62843	62859	***	2984.696076554	6	27271	TX_nov_ID_408	65093	42	ORF34-L1	5`-short	ORF34	17	cluster_1	62843	62859	17	62852	62857	85
NC_001491.2	+	1	CAGE_cluster_450	63536	65074	389782	63520	63538	**	372.407137661	3	13684	TX_nov_ID_385	65086	40	as34	x	ORF34	19	cluster_1	63520	63536	17	63528	63531	86
NC_001491.2	+	1	CAGE_cluster_462	64269	65088	275645	64266	64279	*	216.982829299	2	24335	TX_nov_ID_381	65086	40	as34	x	ORF34	14	cluster_1	64266	64279	14	64273	64279	87
NC_001491.2	+	1	CAGE_cluster_467	64705	65087	505912	64623	64708	***	64267.893626209	9	847	TX_nov_ID_380	65086	40	ORF34	5`-short	ORF34	86	cluster_3	64688	64708	21	64698	64690	88
NC_001491.2	+	1	CAGE_cluster_468	64747	65086	345356	64732	64750	***	3202.756048248	6	2115	TX_nov_ID_382	65086	40	ORF34	5`-short	ORF34	19	cluster_1	64732	64750	19	64741	64740	89
NC_001491.2	+	1	CAGE_cluster_492	69605	71018	390734	69602	69631	***	1846.468861858	6	31557	TX_nov_ID_445	71034	48	ORF38	~	ORF38	30	cluster_1	69602	69612	11	69607	69606	90
NC_001491.2	+	1	CAGE_cluster_492	69611	71034	344031	69602	69631	***	1846.468861858	6	6666	TX_nov_ID_445	71034	48	ORF38	5`-long	ORF38	30	cluster_1	69602	69612	11	69607	69606	90
NC_001491.2	+	1	CAGE_cluster_492	69625	71038	252840	69602	69631	***	1846.468861858	6	2349	TX_nov_ID_445	71034	48	ORF38	5`-long	ORF38	30	cluster_2	69625	69629	5	69627	69628	91
NC_001491.2	+	1	CAGE_cluster_492	69629	71038	494350	69602	69631	***	1846.468861858	6	2349	TX_nov_ID_445	71034	48	ORF38	5`-long	ORF38	30	cluster_2	69625	69629	5	69627	69628	91
NC_001491.2	+	1	CAGE_cluster_494	69750	71038	392930	69750	69756	***	16593.418453375	9	1090	TX_nov_ID_438	71034	48	ORF38	5`-long	ORF38	7	cluster_1	69750	69756	7	69753	69754	92
NC_001491.2	+	1	CAGE_cluster_495	69778	71019	504314	69778	69815	***	47409.336119868	9	9175	TX_nov_ID_442	71034	48	ORF38	3`-short	ORF38	38	cluster_1	69778	69787	10	69782	69780	93
NC_001491.2	+	1	CAGE_cluster_495	69787	71023	506487	69778	69815	***	47409.336119868	9	2269	TX_nov_ID_442	71034	48	ORF38	3`-short	ORF38	38	cluster_1	69778	69787	10	69782	69780	93
NC_001491.2	+	1	CAGE_cluster_495	69815	71015	76524	69778	69815	***	47409.336119868	9	6860	TX_nov_ID_442	71034	48	ORF38	~	ORF38	38	cluster_2	69796	69815	20	69806	69807	94
NC_001491.2	+	1	CAGE_cluster_50	10081	11051	485390	10049	10103	***	23283.930695339	9	2920	TX_nov_ID_26	11067	7	ORF8	3`-short	ORF8	55	cluster_3	10080	10084	5	10082	10080	95
NC_001491.2	+	1	CAGE_cluster_505	70250	71031	489493	70249	70272	***	853.930812869	3	896	TX_nov_ID_444	71034	48	ORF38	5`-short	ORF38	24	cluster_1	70249	70271	23	70260	70249	96
NC_001491.2	+	1	CAGE_cluster_507	70670	71029	356813	70669	70675	**	1987.459501051	5	792	TX_nov_ID_443	71034	48	ORF38	5`-short	ORF38	7	cluster_1	70669	70675	7	70672	70672	97
NC_001491.2	+	1	CAGE_cluster_53	10455	11068	525696	10444	10480	***	1095.281520251	3	31767	TX_nov_ID_27	11067	7	ORF8	5`-short	ORF8	37	cluster_2	10451	10467	17	10458	10458	98
NC_001491.2	+	1	CAGE_cluster_53	10462	11061	267378	10444	10480	***	1095.281520251	3	28639	TX_nov_ID_27	11067	7	ORF8	5`-short	ORF8	37	cluster_2	10451	10467	17	10458	10458	98
NC_001491.2	+	1	CAGE_cluster_543	77358	83094	106727	77356	77372	***	47023.292115728	9	7285	TX_nov_ID_598	83096	58	ORF42-ORF43-PC-Long-2	Splice-variant	ORF42	17	cluster_1	77358	77366	9	77362	77362	99
NC_001491.2	+	1	CAGE_cluster_543	77360	81873	459973	77356	77372	***	47023.292115728	9	29914	TX_nov_ID_489	81892	56	ORF42-L2	3`-short	ORF42	17	cluster_1	77358	77366	9	77362	77362	100
NC_001491.2	+	1	CAGE_cluster_543	77363	81880	94057	77356	77372	***	47023.292115728	9	2254	TX_nov_ID_489	81892	56	ORF42-L2	3`-short	ORF42	17	cluster_1	77358	77366	9	77362	77362	100
NC_001491.2	+	1	CAGE_cluster_543	77364	81898	214168	77356	77372	***	47023.292115728	9	3339	TX_nov_ID_575	81894	59	ORF42-L2	Splice-variant	ORF42	17	cluster_1	77358	77366	9	77362	77362	101
NC_001491.2	+	1	CAGE_cluster_548	77613	83089	262438	77588	77665	***	157052.196791096	9	3378	TX_nov_ID_597	83096	58	ORF42-ORF43-PC-Canonic	5`-short	ORF42	78	cluster_2	77613	77626	14	77619	77615	102
NC_001491.2	+	1	CAGE_cluster_548	77624	83091	415070	77588	77665	***	157052.196791096	9	1656	TX_nov_ID_597	83096	58	ORF42-ORF43-PC-Canonic	o	ORF42	78	cluster_2	77613	77626	14	77619	77615	102
NC_001491.2	+	1	CAGE_cluster_548	77632	81892	253181	77588	77665	***	157052.196791096	9	1637	TX_nov_ID_486	81892	56	ORF42	5`-short	ORF42	78	cluster_3	77632	77657	26	77646	77645	103
NC_001491.2	+	1	CAGE_cluster_548	77640	81894	469155	77588	77665	***	157052.196791096	9	269	TX_nov_ID_547	81894	59	ORF42	o	ORF42	78	cluster_3	77632	77657	26	77646	77645	104
NC_001491.2	+	1	CAGE_cluster_548	77648	83096	420132	77588	77665	***	157052.196791096	9	621	TX_nov_ID_597	83096	58	ORF42-ORF43-PC-Canonic	o	ORF42	78	cluster_3	77632	77657	26	77646	77645	105
NC_001491.2	+	1	CAGE_cluster_548	77654	83096	237725	77588	77665	***	157052.196791096	9	621	TX_nov_ID_597	83096	58	ORF42-ORF43-PC-Canonic	5`-short	ORF42	78	cluster_3	77632	77657	26	77646	77645	105
NC_001491.2	+	1	CAGE_cluster_551	78085	83096	307636	78084	78104	**	578.671565242	3	10398	TX_nov_ID_655	83096	58	ORF42-ORF43-PC-Canonic	o	ORF42	21	cluster_1	78085	78094	10	78090	78089	106
NC_001491.2	+	1	CAGE_cluster_551	78087	81895	242687	78084	78104	**	578.671565242	3	10326	TX_nov_ID_568	81894	59	ORF42	5`-short	ORF42	21	cluster_1	78085	78094	10	78090	78089	107
NC_001491.2	+	1	CAGE_cluster_551	78093	81894	134850	78084	78104	**	578.671565242	3	1319	TX_nov_ID_568	81894	59	ORF42	5`-short	ORF42	21	cluster_1	78085	78094	10	78090	78089	107
NC_001491.2	+	1	CAGE_cluster_552	78137	81894	235408	78129	78149	**	756.423967548	3	991	TX_nov_ID_563	81894	59	ORF42	5`-short	ORF42	21	cluster_1	78129	78137	9	78132	78130	108
NC_001491.2	+	1	CAGE_cluster_559	78442	81894	133056	78442	78480	*	513.236286895	2	3996	TX_nov_ID_585	81894	59	ORF42	5`-short	ORF42	39	cluster_1	78442	78459	18	78449	78443	109
NC_001491.2	+	1	CAGE_cluster_559	78445	81878	357278	78442	78480	*	513.236286895	2	31499	TX_nov_ID_503	81892	56	ORF42	c	ORF42	39	cluster_1	78442	78459	18	78449	78443	110
NC_001491.2	+	1	CAGE_cluster_559	78446	81892	531056	78442	78480	*	513.236286895	2	9319	TX_nov_ID_503	81892	56	ORF42	5`-short	ORF42	39	cluster_1	78442	78459	18	78449	78443	110
NC_001491.2	+	1	CAGE_cluster_559	78448	83096	522142	78442	78480	*	513.236286895	2	7901	TX_nov_ID_633	83096	58	ORF43-L1	5`-long	ORF43	39	cluster_1	78442	78459	18	78449	78443	111
NC_001491.2	+	1	CAGE_cluster_559	78449	83096	164615	78442	78480	*	513.236286895	2	7901	TX_nov_ID_633	83096	58	ORF43-L1	5`-long	ORF43	39	cluster_1	78442	78459	18	78449	78443	111
NC_001491.2	+	1	CAGE_cluster_559	78451	83089	197850	78442	78480	*	513.236286895	2	28458	TX_nov_ID_633	83096	58	ORF43-L1	5`-long	ORF43	39	cluster_1	78442	78459	18	78449	78443	111
NC_001491.2	+	1	CAGE_cluster_559	78454	81880	342579	78442	78480	*	513.236286895	2	24784	TX_nov_ID_503	81892	56	ORF42	c	ORF42	39	cluster_1	78442	78459	18	78449	78443	110
NC_001491.2	+	1	CAGE_cluster_559	78459	81894	500417	78442	78480	*	513.236286895	2	3996	TX_nov_ID_585	81894	59	ORF42	5`-short	ORF42	39	cluster_1	78442	78459	18	78449	78443	109
NC_001491.2	+	1	CAGE_cluster_559	78465	81895	497698	78442	78480	*	513.236286895	2	29352	TX_nov_ID_585	81894	59	ORF42	5`-short	ORF42	39	cluster_2	78465	78465	1	78465	78465	112
NC_001491.2	+	1	CAGE_cluster_559	78477	83094	523813	78442	78480	*	513.236286895	2	28048	TX_nov_ID_633	83096	58	ORF43-L1	5`-long	ORF43	39	cluster_3	78477	78480	4	78478	78480	113
NC_001491.2	+	1	CAGE_cluster_560	78510	81892	201550	78510	78537	**	1411.249212855	5	6636	TX_nov_ID_516	81892	56	ORF42	5`-short	ORF42	28	cluster_1	78510	78517	8	78513	78517	114
NC_001491.2	+	1	CAGE_cluster_560	78512	81892	74092	78510	78537	**	1411.249212855	5	6636	TX_nov_ID_516	81892	56	ORF42	5`-short	ORF42	28	cluster_1	78510	78517	8	78513	78517	114
NC_001491.2	+	1	CAGE_cluster_560	78514	81894	369520	78510	78537	**	1411.249212855	5	10805	TX_nov_ID_591	81894	59	ORF42	5`-short	ORF42	28	cluster_1	78510	78517	8	78513	78517	115
NC_001491.2	+	1	CAGE_cluster_560	78528	81886	323745	78510	78537	**	1411.249212855	5	15403	TX_nov_ID_516	81892	56	ORF42	5`-short	ORF42	28	cluster_2	78525	78528	4	78526	78525	116
NC_001491.2	+	1	CAGE_cluster_560	78534	81894	348329	78510	78537	**	1411.249212855	5	10805	TX_nov_ID_591	81894	59	ORF42	5`-short	ORF42	28	cluster_3	78534	78537	4	78536	78534	117
NC_001491.2	+	1	CAGE_cluster_560	78537	81898	245128	78510	78537	**	1411.249212855	5	31328	TX_nov_ID_591	81894	59	ORF42	5`-short	ORF42	28	cluster_3	78534	78537	4	78536	78534	117
NC_001491.2	+	1	CAGE_cluster_561	78568	83096	429953	78568	78588	**	1621.829348592	5	21809	TX_nov_ID_602	83096	58	ORF43-L1	5`-long	ORF43	21	cluster_1	78568	78569	2	78568	78569	118
NC_001491.2	+	1	CAGE_cluster_561	78577	81878	530976	78568	78588	**	1621.829348592	5	17301	TX_nov_ID_495	81892	56	ORF42	c	ORF42	21	cluster_2	78577	78585	9	78581	78584	119
NC_001491.2	+	1	CAGE_cluster_561	78579	83094	518632	78568	78588	**	1621.829348592	5	11617	TX_nov_ID_602	83096	58	ORF43-L1	5`-long	ORF43	21	cluster_2	78577	78585	9	78581	78584	120
NC_001491.2	+	1	CAGE_cluster_561	78585	81894	72692	78568	78588	**	1621.829348592	5	6421	TX_nov_ID_586	81894	59	ORF42	5`-short	ORF42	21	cluster_2	78577	78585	9	78581	78584	121
NC_001491.2	+	1	CAGE_cluster_563	78675	81894	438129	78667	78688	**	464.989307404	3	1890	TX_nov_ID_572	81894	59	ORF42	5`-short	ORF42	22	cluster_1	78667	78679	13	78674	78671	122
NC_001491.2	+	1	CAGE_cluster_566	78792	83089	499749	78777	78817	***	4110.76631565	8	19556	TX_nov_ID_618	83096	58	ORF43-L1	5`-short	ORF43	41	cluster_1	78778	78795	18	78785	78779	123
NC_001491.2	+	1	CAGE_cluster_566	78805	83086	384338	78777	78817	***	4110.76631565	8	5001	TX_nov_ID_618	83096	58	ORF43-L1	5`-short	ORF43	41	cluster_2	78801	78810	10	78806	78809	124
NC_001491.2	+	1	CAGE_cluster_566	78807	83093	287783	78777	78817	***	4110.76631565	8	25192	TX_nov_ID_618	83096	58	ORF43-L1	o	ORF43	41	cluster_2	78801	78810	10	78806	78809	124
NC_001491.2	+	1	CAGE_cluster_566	78816	81882	332390	78777	78817	***	4110.76631565	8	5941	TX_nov_ID_499	81892	56	ORF42	c	ORF42	41	cluster_3	78816	78817	2	78816	78817	125
NC_001491.2	+	1	CAGE_cluster_567	78902	83096	381761	78900	78969	**	1928.975080859	5	10911	TX_nov_ID_621	83096	58	ORF43-L2	o	ORF43	70	cluster_1	78902	78906	5	78904	78906	126
NC_001491.2	+	1	CAGE_cluster_567	78912	81894	430481	78900	78969	**	1928.975080859	5	1413	TX_nov_ID_570	81894	59	ORF42	5`-short	ORF42	70	cluster_2	78912	78923	12	78918	78917	127
NC_001491.2	+	1	CAGE_cluster_567	78919	81894	213776	78900	78969	**	1928.975080859	5	1413	TX_nov_ID_570	81894	59	ORF42	5`-short	ORF42	70	cluster_2	78912	78923	12	78918	78917	127
NC_001491.2	+	1	CAGE_cluster_567	78936	81891	197962	78900	78969	**	1928.975080859	5	23820	TX_nov_ID_509	81892	56	ORF42	5`-short	ORF42	70	cluster_3	78932	78944	13	78938	78932	128
NC_001491.2	+	1	CAGE_cluster_567	78956	83096	74740	78900	78969	**	1928.975080859	5	10911	TX_nov_ID_621	83096	58	ORF43-L2	o	ORF43	70	cluster_4	78950	78963	14	78957	78960	129
NC_001491.2	+	1	CAGE_cluster_567	78969	83085	148610	78900	78969	**	1928.975080859	5	17804	TX_nov_ID_621	83096	58	ORF43-L2	~	ORF43	70	cluster_5	78969	78969	1	78969	78969	130
NC_001491.2	+	1	CAGE_cluster_568	79055	81895	503845	79055	79106	**	788.998623818	4	11538	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_568	79065	81898	426382	79055	79106	**	788.998623818	4	10370	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_568	79066	81894	180193	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_568	79074	81884	410658	79055	79106	**	788.998623818	4	5264	TX_nov_ID_513	81892	56	ORF43-L2	o	ORF43	52	cluster_1	79055	79105	51	79081	79076	132
NC_001491.2	+	1	CAGE_cluster_568	79081	81894	209445	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_568	79089	81894	418187	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_568	79104	83093	477469	79055	79106	**	788.998623818	4	5829	TX_nov_ID_630	83096	58	ORF43-L2	5`-long	ORF43	52	cluster_1	79055	79105	51	79081	79076	133
NC_001491.2	+	1	CAGE_cluster_568	79105	81894	261111	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	1	CAGE_cluster_569	79139	83096	357445	79129	79164	***	2180.507617109	7	10857	TX_nov_ID_612	83096	58	ORF43-L2	5`-long	ORF43	36	cluster_2	79139	79164	26	79153	79164	134
NC_001491.2	+	1	CAGE_cluster_569	79147	81894	189447	79129	79164	***	2180.507617109	7	555	TX_nov_ID_554	81894	59	ORF43-L2	c	ORF43	36	cluster_2	79139	79164	26	79153	79164	135
NC_001491.2	+	1	CAGE_cluster_569	79148	81894	530669	79129	79164	***	2180.507617109	7	555	TX_nov_ID_554	81894	59	ORF43-L2	c	ORF43	36	cluster_2	79139	79164	26	79153	79164	135
NC_001491.2	+	1	CAGE_cluster_569	79150	81896	531262	79129	79164	***	2180.507617109	7	33706	TX_nov_ID_554	81894	59	ORF43-L2	c	ORF43	36	cluster_2	79139	79164	26	79153	79164	135
NC_001491.2	+	1	CAGE_cluster_574	79307	83096	344957	79306	79322	*	216.982829299	2	4636	TX_nov_ID_632	83096	58	ORF43-L2	5`-short	ORF43	17	cluster_1	79307	79322	16	79314	79322	136
NC_001491.2	+	1	CAGE_cluster_574	79309	81875	463508	79306	79322	*	216.982829299	2	15850	TX_nov_ID_494	81892	56	ORF43-L2	c	ORF43	17	cluster_1	79307	79322	16	79314	79322	137
NC_001491.2	+	1	CAGE_cluster_580	79620	81887	24947	79605	79686	***	1503.278027009	6	9405	TX_nov_ID_506	81892	56	ORF43-L3	c	ORF43	82	cluster_1	79605	79620	16	79611	79609	138
NC_001491.2	+	1	CAGE_cluster_580	79626	81894	494246	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	c	ORF43	82	cluster_2	79626	79660	35	79643	79636	139
NC_001491.2	+	1	CAGE_cluster_580	79628	83087	362199	79605	79686	***	1503.278027009	6	15528	TX_nov_ID_606	83096	58	ORF43-L3	5`-long	ORF43	82	cluster_2	79626	79660	35	79643	79636	140
NC_001491.2	+	1	CAGE_cluster_580	79660	81894	62548	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	3`-short	ORF43	82	cluster_2	79626	79660	35	79643	79636	139
NC_001491.2	+	1	CAGE_cluster_580	79672	83077	321288	79605	79686	***	1503.278027009	6	27155	TX_nov_ID_606	83096	58	ORF43-L3	3`-short	ORF43	82	cluster_3	79666	79682	17	79673	79670	141
NC_001491.2	+	1	CAGE_cluster_580	79676	81896	113310	79605	79686	***	1503.278027009	6	23392	TX_nov_ID_553	81894	59	ORF43-L3	3`-short	ORF43	82	cluster_3	79666	79682	17	79673	79670	142
NC_001491.2	+	1	CAGE_cluster_581	79729	83096	154845	79723	79748	***	4838.967775986	8	2532	TX_nov_ID_634	83096	58	ORF43-L3	5`-short	ORF43	26	cluster_1	79724	79748	25	79737	79748	143
NC_001491.2	+	1	CAGE_cluster_581	79730	81898	345339	79723	79748	***	4838.967775986	8	7504	TX_nov_ID_558	81894	59	ORF43-L3	c	ORF43	26	cluster_1	79724	79748	25	79737	79748	144
NC_001491.2	+	1	CAGE_cluster_581	79732	81898	427032	79723	79748	***	4838.967775986	8	7504	TX_nov_ID_558	81894	59	ORF43-L3	c	ORF43	26	cluster_1	79724	79748	25	79737	79748	144
NC_001491.2	+	1	CAGE_cluster_584	79920	81889	348301	79917	79998	***	3838.637537626	6	1619	TX_nov_ID_487	81892	56	ORF43-L4	c	ORF43	82	cluster_1	79918	79962	45	79942	79957	145
NC_001491.2	+	1	CAGE_cluster_584	79937	81880	487828	79917	79998	***	3838.637537626	6	3313	TX_nov_ID_487	81892	56	ORF43-L4	3`-short	ORF43	82	cluster_1	79918	79962	45	79942	79957	145
NC_001491.2	+	1	CAGE_cluster_584	79944	81898	243786	79917	79998	***	3838.637537626	6	1371	TX_nov_ID_548	81894	59	ORF43-L4	3`-short	ORF43	82	cluster_1	79918	79962	45	79942	79957	146
NC_001491.2	+	1	CAGE_cluster_584	79961	81894	9947	79917	79998	***	3838.637537626	6	273	TX_nov_ID_548	81894	59	ORF43-L4	c	ORF43	82	cluster_1	79918	79962	45	79942	79957	146
NC_001491.2	+	1	CAGE_cluster_584	79969	81894	231272	79917	79998	***	3838.637537626	6	273	TX_nov_ID_548	81894	59	ORF43-L4	c	ORF43	82	cluster_2	79964	79995	32	79978	79972	147
NC_001491.2	+	1	CAGE_cluster_584	79977	81892	151899	79917	79998	***	3838.637537626	6	1427	TX_nov_ID_487	81892	56	ORF43-L4	c	ORF43	82	cluster_2	79964	79995	32	79978	79972	148
NC_001491.2	+	1	CAGE_cluster_584	79987	81898	159546	79917	79998	***	3838.637537626	6	1371	TX_nov_ID_548	81894	59	ORF43-L4	o	ORF43	82	cluster_2	79964	79995	32	79978	79972	147
NC_001491.2	+	1	CAGE_cluster_586	80193	81883	235776	80191	80203	**	1292.470910333	4	12840	TX_nov_ID_510	81892	56	ORF43-L5	c	ORF43	13	cluster_1	80193	80202	10	80198	80198	149
NC_001491.2	+	1	CAGE_cluster_586	80202	81894	473955	80191	80203	**	1292.470910333	4	2199	TX_nov_ID_577	81894	59	ORF43-L5	c	ORF43	13	cluster_1	80193	80202	10	80198	80198	150
NC_001491.2	+	1	CAGE_cluster_588	80331	83096	372866	80327	80364	**	1025.530533748	4	1343	TX_nov_ID_611	83096	58	ORF43-L5	5`-short	ORF43	38	cluster_1	80327	80361	35	80343	80354	151
NC_001491.2	+	1	CAGE_cluster_588	80337	81892	142504	80327	80364	**	1025.530533748	4	823	TX_nov_ID_496	81892	56	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	152
NC_001491.2	+	1	CAGE_cluster_588	80348	81894	518991	80327	80364	**	1025.530533748	4	839	TX_nov_ID_559	81894	59	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	153
NC_001491.2	+	1	CAGE_cluster_588	80351	81894	296833	80327	80364	**	1025.530533748	4	839	TX_nov_ID_559	81894	59	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	153
NC_001491.2	+	1	CAGE_cluster_588	80364	83096	190178	80327	80364	**	1025.530533748	4	1343	TX_nov_ID_611	83096	58	ORF43-L5	5`-short	ORF43	38	cluster_2	80364	80364	1	80364	80364	154
NC_001491.2	+	1	CAGE_cluster_595	80633	81895	491740	80615	80645	***	1271.226576563	3	14358	TX_nov_ID_541	81894	59	ORF43-L6	c	ORF43	31	cluster_1	80615	80645	31	80629	80615	155
NC_001491.2	+	1	CAGE_cluster_596	80707	81891	274769	80705	80718	**	1859.332925841	5	26973	TX_nov_ID_500	81892	56	ORF43-L6	c	ORF43	14	cluster_1	80705	80718	14	80710	80709	156
NC_001491.2	+	1	CAGE_cluster_600	80950	83077	495296	80950	80967	***	2389.727884315	6	14329	TX_nov_ID_603	83096	58	ORF43-L7	~	ORF43	18	cluster_1	80950	80967	18	80959	80964	157
NC_001491.2	+	1	CAGE_cluster_600	80951	83093	310959	80950	80967	***	2389.727884315	6	14783	TX_nov_ID_603	83096	58	ORF43-L7	5`-long	ORF43	18	cluster_1	80950	80967	18	80959	80964	157
NC_001491.2	+	1	CAGE_cluster_600	80960	83093	365335	80950	80967	***	2389.727884315	6	14783	TX_nov_ID_603	83096	58	ORF43-L7	5`-long	ORF43	18	cluster_1	80950	80967	18	80959	80964	157
