seqnames	start	end	strand	TR_ID	exon_combination	prime3	prime5	exon_rank	exon_ID	TR_start	TR_end
NC_001491.2	106160	106303	-	321	106160-106303::-	106160	106303	1	324	106160	106303
NC_001491.2	77592	77732	+	322	77592-77732::+	77732	77592	1	325	77592	77732
NC_001491.2	10187	10330	-	323	10187-10330::-	10187	10330	1	326	10187	10330
NC_001491.2	108586	108729	-	324	108586-108729::-	108586	108729	1	327	108586	108729
NC_001491.2	77623	77767	+	325	77623-77767::+	77767	77623	1	328	77623	77767
NC_001491.2	2397	2539	-	326	2397-2539::-	2397	2539	1	329	2397	2539
NC_001491.2	108059	108203	-	327	108059-108203::-	108059	108203	1	330	108059	108203
NC_001491.2	119419	119562	+	328	119419-119562::+	119562	119419	1	331	119419	119562
NC_001491.2	55320	55463	+	329	55320-55463::+	55463	55320	1	332	55320	55463
NC_001491.2	103733	103876	+	330	103733-103876::+	103876	103733	1	333	103733	103876
NC_001491.2	74041	74184	-	331	74041-74184::-	74041	74184	1	334	74041	74184
NC_001491.2	96454	96596	+	332	96454-96596::+	96596	96454	1	335	96454	96596
NC_001491.2	48143	48286	-	333	48143-48286::-	48143	48286	1	336	48143	48286
NC_001491.2	19640	19783	+	334	19640-19783::+	19783	19640	1	337	19640	19783
NC_001491.2	65799	65942	-	335	65799-65942::-	65799	65942	1	338	65799	65942
NC_001491.2	107583	107725	-	336	107583-107725::-	107583	107725	1	339	107583	107725
NC_001491.2	134466	134609	+	337	134466-134609::+	134609	134466	1	340	134466	134609
NC_001491.2	32078	32221	-	338	32078-32221::-	32078	32221	1	341	32078	32221
NC_001491.2	55322	55467	+	339	55322-55467::+	55467	55322	1	342	55322	55467
NC_001491.2	44039	44182	-	340	44039-44182::-	44039	44182	1	343	44039	44182
NC_001491.2	94111	94254	+	341	94111-94254::+	94254	94111	1	344	94111	94254
NC_001491.2	61313	61457	+	342	61313-61457::+	61457	61313	1	345	61313	61457
NC_001491.2	25626	25767	-	343	25626-25767::-	25626	25767	1	346	25626	25767
NC_001491.2	13528	13656	+	344	13528-13656::+	13656	13528	1	347	13528	13656
NC_001491.2	25897	26040	+	345	25897-26040::+	26040	25897	1	348	25897	26040
NC_001491.2	44419	44559	+	346	44419-44559::+	44559	44419	1	349	44419	44559
NC_001491.2	78940	79086	+	347	78940-79086::+	79086	78940	1	350	78940	79086
NC_001491.2	47402	47546	-	348	47402-47546::-	47402	47546	1	351	47402	47546
NC_001491.2	19322	19465	+	349	19322-19465::+	19465	19322	1	352	19322	19465
NC_001491.2	90660	90806	+	350	90660-90806::+	90806	90660	1	353	90660	90806
NC_001491.2	121012	121068	+	351	121012-121068::+, 121287-121367::+	121068	121012	1	354	121012	121367
NC_001491.2	121287	121367	+	351	121012-121068::+, 121287-121367::+	121367	121287	2	148	121012	121367
NC_001491.2	81909	82045	+	352	81909-82045::+	82045	81909	1	355	81909	82045
NC_001491.2	2531	2672	-	353	2531-2672::-	2531	2672	1	356	2531	2672
NC_001491.2	12468	12606	+	354	12468-12606::+	12606	12468	1	357	12468	12606
NC_001491.2	15236	15375	+	355	15236-15375::+	15375	15236	1	358	15236	15375
NC_001491.2	94699	94842	-	356	94699-94842::-	94699	94842	1	359	94699	94842
NC_001491.2	87636	87778	-	357	87636-87778::-	87636	87778	1	360	87636	87778
NC_001491.2	31202	31342	-	358	31202-31342::-	31202	31342	1	361	31202	31342
NC_001491.2	88849	88991	-	359	88849-88991::-	88849	88991	1	362	88849	88991
NC_001491.2	64488	64628	+	360	64488-64628::+	64628	64488	1	363	64488	64628
NC_001491.2	60000	60136	+	361	60000-60136::+	60136	60000	1	364	60000	60136
NC_001491.2	97464	97607	+	362	97464-97607::+	97607	97464	1	365	97464	97607
NC_001491.2	9742	9884	-	363	9742-9884::-	9742	9884	1	366	9742	9884
NC_001491.2	5821	5967	-	364	5821-5967::-	5821	5967	1	367	5821	5967
NC_001491.2	19741	19883	+	365	19741-19883::+	19883	19741	1	368	19741	19883
NC_001491.2	64486	64629	+	366	64486-64629::+	64629	64486	1	369	64486	64629
NC_001491.2	60945	61087	-	367	60945-61087::-	60945	61087	1	370	60945	61087
NC_001491.2	108178	108321	-	368	108178-108321::-	108178	108321	1	371	108178	108321
NC_001491.2	50523	50664	+	369	50523-50664::+	50664	50523	1	372	50523	50664
NC_001491.2	67462	67605	-	370	67462-67605::-	67462	67605	1	373	67462	67605
NC_001491.2	88297	88439	+	371	88297-88439::+	88439	88297	1	374	88297	88439
NC_001491.2	92411	92552	+	372	92411-92552::+	92552	92411	1	375	92411	92552
NC_001491.2	10192	10335	-	373	10192-10335::-	10192	10335	1	376	10192	10335
NC_001491.2	77362	77505	+	374	77362-77505::+	77505	77362	1	377	77362	77505
NC_001491.2	94604	94747	+	375	94604-94747::+	94747	94604	1	378	94604	94747
NC_001491.2	125193	125319	-	376	125193-125319::-	125193	125319	1	379	125193	125319
NC_001491.2	74045	74187	-	377	74045-74187::-	74045	74187	1	380	74045	74187
NC_001491.2	5809	5939	-	378	5809-5939::-	5809	5939	1	381	5809	5939
NC_001491.2	61455	61592	-	379	61455-61592::-	61455	61592	1	382	61455	61592
NC_001491.2	121000	121068	+	380	121000-121068::+, 121287-121361::+	121068	121000	1	383	121000	121361
NC_001491.2	121287	121361	+	380	121000-121068::+, 121287-121361::+	121361	121287	2	384	121000	121361
NC_001491.2	119654	119790	+	381	119654-119790::+	119790	119654	1	385	119654	119790
NC_001491.2	135685	135829	+	382	135685-135829::+	135829	135685	1	386	135685	135829
NC_001491.2	106532	106675	-	383	106532-106675::-	106532	106675	1	387	106532	106675
NC_001491.2	64686	64830	+	384	64686-64830::+	64830	64686	1	388	64686	64830
NC_001491.2	20114	20257	+	385	20114-20257::+	20257	20114	1	389	20114	20257
NC_001491.2	94604	94747	-	386	94604-94747::-	94604	94747	1	390	94604	94747
NC_001491.2	10054	10197	+	387	10054-10197::+	10197	10054	1	391	10054	10197
NC_001491.2	125192	125326	-	388	125192-125326::-	125192	125326	1	392	125192	125326
NC_001491.2	59218	59351	+	389	59218-59351::+	59351	59218	1	393	59218	59351
NC_001491.2	112479	112626	-	390	112479-112626::-	112479	112626	1	394	112479	112626
NC_001491.2	15246	15380	+	391	15246-15380::+	15380	15246	1	395	15246	15380
NC_001491.2	4165	4308	-	392	4165-4308::-	4165	4308	1	396	4165	4308
NC_001491.2	122825	122968	+	393	122825-122968::+	122968	122825	1	397	122825	122968
NC_001491.2	2399	2543	-	394	2399-2543::-	2399	2543	1	398	2399	2543
NC_001491.2	13560	13700	+	395	13560-13700::+	13700	13560	1	399	13560	13700
NC_001491.2	45801	45943	+	396	45801-45943::+	45943	45801	1	400	45801	45943
NC_001491.2	27258	27401	+	397	27258-27401::+	27401	27258	1	401	27258	27401
NC_001491.2	74045	74189	-	398	74045-74189::-	74045	74189	1	402	74045	74189
NC_001491.2	79199	79340	-	399	79199-79340::-	79199	79340	1	403	79199	79340
NC_001491.2	64668	64809	+	400	64668-64809::+	64809	64668	1	404	64668	64809
NC_001491.2	11477	11621	-	401	11477-11621::-	11477	11621	1	405	11477	11621
NC_001491.2	74048	74188	-	402	74048-74188::-	74048	74188	1	406	74048	74188
NC_001491.2	125197	125340	-	403	125197-125340::-	125197	125340	1	407	125197	125340
NC_001491.2	61010	61154	-	404	61010-61154::-	61010	61154	1	408	61010	61154
NC_001491.2	11994	12137	+	405	11994-12137::+	12137	11994	1	409	11994	12137
NC_001491.2	69750	69897	+	406	69750-69897::+	69897	69750	1	410	69750	69897
NC_001491.2	121000	121068	+	407	121000-121068::+, 121287-121363::+	121068	121000	1	383	121000	121363
NC_001491.2	121287	121363	+	407	121000-121068::+, 121287-121363::+	121363	121287	2	62	121000	121363
NC_001491.2	4083	4226	-	408	4083-4226::-	4083	4226	1	411	4083	4226
NC_001491.2	33145	33287	+	409	33145-33287::+	33287	33145	1	412	33145	33287
NC_001491.2	125751	125895	+	410	125751-125895::+	125895	125751	1	413	125751	125895
NC_001491.2	64489	64630	+	411	64489-64630::+	64630	64489	1	414	64489	64630
NC_001491.2	55391	55531	+	412	55391-55531::+	55531	55391	1	415	55391	55531
NC_001491.2	92600	92740	+	413	92600-92740::+	92740	92600	1	416	92600	92740
NC_001491.2	87844	87987	-	414	87844-87987::-	87844	87987	1	417	87844	87987
NC_001491.2	50449	50589	+	415	50449-50589::+	50589	50449	1	418	50449	50589
NC_001491.2	55321	55463	+	416	55321-55463::+	55463	55321	1	419	55321	55463
NC_001491.2	105150	105291	+	417	105150-105291::+	105291	105150	1	420	105150	105291
NC_001491.2	128307	128453	+	418	128307-128453::+	128453	128307	1	421	128307	128453
NC_001491.2	49071	49214	-	419	49071-49214::-	49071	49214	1	422	49071	49214
NC_001491.2	89318	89461	+	420	89318-89461::+	89461	89318	1	423	89318	89461
NC_001491.2	11990	12129	+	421	11990-12129::+	12129	11990	1	424	11990	12129
NC_001491.2	12466	12610	+	422	12466-12610::+	12610	12466	1	425	12466	12610
NC_001491.2	35701	35842	+	423	35701-35842::+	35842	35701	1	426	35701	35842
NC_001491.2	15103	15225	+	424	15103-15225::+	15225	15103	1	427	15103	15225
NC_001491.2	3296	3437	+	425	3296-3437::+	3437	3296	1	428	3296	3437
NC_001491.2	132220	132362	-	426	132220-132362::-	132220	132362	1	429	132220	132362
NC_001491.2	63488	63632	+	427	63488-63632::+	63632	63488	1	430	63488	63632
NC_001491.2	132877	133019	+	428	132877-133019::+	133019	132877	1	431	132877	133019
NC_001491.2	118810	118953	+	429	118810-118953::+	118953	118810	1	432	118810	118953
NC_001491.2	43559	43704	-	430	43559-43704::-	43559	43704	1	433	43559	43704
NC_001491.2	106794	106938	-	431	106794-106938::-	106794	106938	1	434	106794	106938
NC_001491.2	79541	79684	-	432	79541-79684::-	79541	79684	1	435	79541	79684
NC_001491.2	66685	66827	-	433	66685-66827::-	66685	66827	1	436	66685	66827
NC_001491.2	134647	134791	+	434	134647-134791::+	134791	134647	1	437	134647	134791
NC_001491.2	47231	47372	-	435	47231-47372::-	47231	47372	1	438	47231	47372
NC_001491.2	18095	18239	+	436	18095-18239::+	18239	18095	1	439	18095	18239
NC_001491.2	137825	137968	+	437	137825-137968::+	137968	137825	1	440	137825	137968
NC_001491.2	81905	82048	+	438	81905-82048::+	82048	81905	1	441	81905	82048
NC_001491.2	17967	18109	+	439	17967-18109::+	18109	17967	1	442	17967	18109
NC_001491.2	122171	122317	-	440	122171-122317::-	122171	122317	1	443	122171	122317
NC_001491.2	81917	82060	+	441	81917-82060::+	82060	81917	1	444	81917	82060
NC_001491.2	2397	2538	-	442	2397-2538::-	2397	2538	1	445	2397	2538
NC_001491.2	119335	119479	+	443	119335-119479::+	119479	119335	1	446	119335	119479
NC_001491.2	49069	49211	-	444	49069-49211::-	49069	49211	1	447	49069	49211
NC_001491.2	86391	86508	+	445	86391-86508::+	86508	86391	1	448	86391	86508
NC_001491.2	4201	4344	-	446	4201-4344::-	4201	4344	1	449	4201	4344
NC_001491.2	125192	125309	-	447	125192-125309::-	125192	125309	1	450	125192	125309
NC_001491.2	83818	83961	-	448	83818-83961::-	83818	83961	1	451	83818	83961
NC_001491.2	112794	112938	-	449	112794-112938::-	112794	112938	1	452	112794	112938
NC_001491.2	69520	69663	-	450	69520-69663::-	69520	69663	1	453	69520	69663
NC_001491.2	90656	90799	+	451	90656-90799::+	90799	90656	1	454	90656	90799
NC_001491.2	25483	25625	+	452	25483-25625::+	25625	25483	1	455	25483	25625
NC_001491.2	29864	30007	-	453	29864-30007::-	29864	30007	1	456	29864	30007
NC_001491.2	9110	9254	-	454	9110-9254::-	9110	9254	1	457	9110	9254
NC_001491.2	35811	35955	+	455	35811-35955::+	35955	35811	1	458	35811	35955
NC_001491.2	56367	56510	+	456	56367-56510::+	56510	56367	1	459	56367	56510
NC_001491.2	106534	106677	-	457	106534-106677::-	106534	106677	1	460	106534	106677
NC_001491.2	19641	19783	+	458	19641-19783::+	19783	19641	1	461	19641	19783
NC_001491.2	135669	135812	+	459	135669-135812::+	135812	135669	1	462	135669	135812
NC_001491.2	66415	66559	-	460	66415-66559::-	66415	66559	1	463	66415	66559
NC_001491.2	10049	10191	+	461	10049-10191::+	10191	10049	1	464	10049	10191
NC_001491.2	135768	135911	+	462	135768-135911::+	135911	135768	1	465	135768	135911
NC_001491.2	25647	25791	-	463	25647-25791::-	25647	25791	1	466	25647	25791
NC_001491.2	111890	112032	-	464	111890-112032::-	111890	112032	1	467	111890	112032
NC_001491.2	128604	128746	+	465	128604-128746::+	128746	128604	1	468	128604	128746
NC_001491.2	24939	25082	-	466	24939-25082::-	24939	25082	1	469	24939	25082
NC_001491.2	121959	122103	+	467	121959-122103::+	122103	121959	1	470	121959	122103
NC_001491.2	2406	2540	-	468	2406-2540::-	2406	2540	1	471	2406	2540
NC_001491.2	86475	86618	+	469	86475-86618::+	86618	86475	1	472	86475	86618
NC_001491.2	125209	125352	-	470	125209-125352::-	125209	125352	1	473	125209	125352
NC_001491.2	86362	86503	+	471	86362-86503::+	86503	86362	1	474	86362	86503
NC_001491.2	106530	106672	-	472	106530-106672::-	106530	106672	1	475	106530	106672
NC_001491.2	121788	121931	+	473	121788-121931::+	121931	121788	1	476	121788	121931
NC_001491.2	65912	66055	-	474	65912-66055::-	65912	66055	1	477	65912	66055
NC_001491.2	118702	118731	-	475	118702-118731::-, 119104-119215::-	118702	118731	1	478	118702	119215
NC_001491.2	119104	119215	-	475	118702-118731::-, 119104-119215::-	119104	119215	2	479	118702	119215
NC_001491.2	134347	134486	+	476	134347-134486::+	134486	134347	1	480	134347	134486
NC_001491.2	124591	124732	-	477	124591-124732::-	124591	124732	1	481	124591	124732
NC_001491.2	105006	105149	+	478	105006-105149::+	105149	105006	1	482	105006	105149
NC_001491.2	135564	135690	+	479	135564-135690::+	135690	135564	1	483	135564	135690
NC_001491.2	134563	134683	+	480	134563-134683::+	134683	134563	1	484	134563	134683
NC_001491.2	36500	36639	+	481	36500-36639::+	36639	36500	1	485	36500	36639
NC_001491.2	118613	118756	-	482	118613-118756::-	118613	118756	1	486	118613	118756
NC_001491.2	4197	4338	-	483	4197-4338::-	4197	4338	1	487	4197	4338
NC_001491.2	121888	122034	+	484	121888-122034::+	122034	121888	1	488	121888	122034
NC_001491.2	88298	88437	+	485	88298-88437::+	88437	88298	1	489	88298	88437
NC_001491.2	31203	31345	-	486	31203-31345::-	31203	31345	1	490	31203	31345
NC_001491.2	84543	84686	-	487	84543-84686::-	84543	84686	1	491	84543	84686
NC_001491.2	105375	105519	+	488	105375-105519::+	105519	105375	1	492	105375	105519
NC_001491.2	102284	102427	+	489	102284-102427::+	102427	102284	1	493	102284	102427
NC_001491.2	105003	105146	+	490	105003-105146::+	105146	105003	1	494	105003	105146
NC_001491.2	50521	50664	+	491	50521-50664::+	50664	50521	1	495	50521	50664
NC_001491.2	1252	1394	+	492	1252-1394::+	1394	1252	1	496	1252	1394
NC_001491.2	15368	15511	-	493	15368-15511::-	15368	15511	1	497	15368	15511
NC_001491.2	106994	107137	-	494	106994-107137::-	106994	107137	1	498	106994	107137
NC_001491.2	76239	76382	-	495	76239-76382::-	76239	76382	1	499	76239	76382
NC_001491.2	55395	55538	+	496	55395-55538::+	55538	55395	1	500	55395	55538
NC_001491.2	96652	96795	+	497	96652-96795::+	96795	96652	1	501	96652	96795
NC_001491.2	78713	78855	+	498	78713-78855::+	78855	78713	1	502	78713	78855
NC_001491.2	114121	114263	+	499	114121-114263::+	114263	114121	1	503	114121	114263
NC_001491.2	48145	48283	-	500	48145-48283::-	48145	48283	1	504	48145	48283
NC_001491.2	112796	112941	-	501	112796-112941::-	112796	112941	1	505	112796	112941
NC_001491.2	108177	108320	-	502	108177-108320::-	108177	108320	1	506	108177	108320
NC_001491.2	80818	80961	+	503	80818-80961::+	80961	80818	1	507	80818	80961
NC_001491.2	93765	93907	+	504	93765-93907::+	93907	93765	1	508	93765	93907
NC_001491.2	35814	35955	+	505	35814-35955::+	35955	35814	1	509	35814	35955
NC_001491.2	61315	61458	+	506	61315-61458::+	61458	61315	1	510	61315	61458
NC_001491.2	26715	26859	+	507	26715-26859::+	26859	26715	1	511	26715	26859
NC_001491.2	111892	112035	-	508	111892-112035::-	111892	112035	1	512	111892	112035
NC_001491.2	137825	137949	+	509	137825-137949::+	137949	137825	1	513	137825	137949
NC_001491.2	32889	33032	+	510	32889-33032::+	33032	32889	1	514	32889	33032
NC_001491.2	22580	22723	+	511	22580-22723::+	22723	22580	1	515	22580	22723
NC_001491.2	72819	72964	+	512	72819-72964::+	72964	72819	1	516	72819	72964
NC_001491.2	76217	76361	-	513	76217-76361::-	76217	76361	1	517	76217	76361
NC_001491.2	12639	12782	-	514	12639-12782::-	12639	12782	1	518	12639	12782
NC_001491.2	6968	7111	-	515	6968-7111::-	6968	7111	1	519	6968	7111
NC_001491.2	64691	64834	+	516	64691-64834::+	64834	64691	1	520	64691	64834
NC_001491.2	135684	135828	+	517	135684-135828::+	135828	135684	1	521	135684	135828
NC_001491.2	11480	11623	-	518	11480-11623::-	11480	11623	1	522	11480	11623
NC_001491.2	77356	77501	+	519	77356-77501::+	77501	77356	1	523	77356	77501
NC_001491.2	84365	84506	+	520	84365-84506::+	84506	84365	1	524	84365	84506
NC_001491.2	84978	85121	-	521	84978-85121::-	84978	85121	1	525	84978	85121
NC_001491.2	4168	4312	-	522	4168-4312::-	4168	4312	1	526	4168	4312
NC_001491.2	85437	85581	-	523	85437-85581::-	85437	85581	1	527	85437	85581
NC_001491.2	68405	68546	-	524	68405-68546::-	68405	68546	1	528	68405	68546
NC_001491.2	66120	66261	-	525	66120-66261::-	66120	66261	1	529	66120	66261
NC_001491.2	36494	36639	+	526	36494-36639::+	36639	36494	1	530	36494	36639
NC_001491.2	55044	55187	+	527	55044-55187::+	55187	55044	1	531	55044	55187
NC_001491.2	69970	70113	-	528	69970-70113::-	69970	70113	1	532	69970	70113
NC_001491.2	52312	52455	+	529	52312-52455::+	52455	52312	1	533	52312	52455
NC_001491.2	121006	121068	+	530	121006-121068::+, 121287-121363::+	121068	121006	1	147	121006	121363
NC_001491.2	121287	121363	+	530	121006-121068::+, 121287-121363::+	121363	121287	2	62	121006	121363
NC_001491.2	78811	78954	+	531	78811-78954::+	78954	78811	1	534	78811	78954
NC_001491.2	84330	84473	-	532	84330-84473::-	84330	84473	1	535	84330	84473
NC_001491.2	125191	125333	-	533	125191-125333::-	125191	125333	1	536	125191	125333
NC_001491.2	111230	111374	-	534	111230-111374::-	111230	111374	1	537	111230	111374
NC_001491.2	94356	94499	+	535	94356-94499::+	94499	94356	1	538	94356	94499
NC_001491.2	50768	50911	-	536	50768-50911::-	50768	50911	1	539	50768	50911
NC_001491.2	111889	112029	-	537	111889-112029::-	111889	112029	1	540	111889	112029
NC_001491.2	48421	48564	+	538	48421-48564::+	48564	48421	1	541	48421	48564
NC_001491.2	59993	60136	+	539	59993-60136::+	60136	59993	1	542	59993	60136
NC_001491.2	2398	2540	-	540	2398-2540::-	2398	2540	1	543	2398	2540
NC_001491.2	90720	90866	+	541	90720-90866::+	90866	90720	1	544	90720	90866
NC_001491.2	84367	84510	+	542	84367-84510::+	84510	84367	1	545	84367	84510
NC_001491.2	61670	61814	-	543	61670-61814::-	61670	61814	1	546	61670	61814
NC_001491.2	11565	11709	-	544	11565-11709::-	11565	11709	1	547	11565	11709
NC_001491.2	25733	25874	+	545	25733-25874::+	25874	25733	1	548	25733	25874
NC_001491.2	136600	136745	+	546	136600-136745::+	136745	136600	1	549	136600	136745
NC_001491.2	119442	119587	+	547	119442-119587::+	119587	119442	1	550	119442	119587
NC_001491.2	55331	55472	+	548	55331-55472::+	55472	55331	1	551	55331	55472
NC_001491.2	129937	130080	-	549	129937-130080::-	129937	130080	1	552	129937	130080
NC_001491.2	12470	12613	+	550	12470-12613::+	12613	12470	1	553	12470	12613
NC_001491.2	125196	125338	-	551	125196-125338::-	125196	125338	1	554	125196	125338
NC_001491.2	117169	117299	-	552	117169-117299::-	117169	117299	1	555	117169	117299
NC_001491.2	69298	69441	+	553	69298-69441::+	69441	69298	1	556	69298	69441
NC_001491.2	12990	13134	+	554	12990-13134::+	13134	12990	1	557	12990	13134
NC_001491.2	50575	50716	+	555	50575-50716::+	50716	50575	1	558	50575	50716
NC_001491.2	79748	79891	+	556	79748-79891::+	79891	79748	1	559	79748	79891
NC_001491.2	14803	14945	-	557	14803-14945::-	14803	14945	1	560	14803	14945
NC_001491.2	47233	47376	-	558	47233-47376::-	47233	47376	1	561	47233	47376
NC_001491.2	47233	47379	-	559	47233-47379::-	47233	47379	1	562	47233	47379
NC_001491.2	86374	86505	+	560	86374-86505::+	86505	86374	1	563	86374	86505
NC_001491.2	84192	84333	+	561	84192-84333::+	84333	84192	1	564	84192	84333
NC_001491.2	68911	69054	-	562	68911-69054::-	68911	69054	1	565	68911	69054
NC_001491.2	82331	82474	+	563	82331-82474::+	82474	82331	1	566	82331	82474
NC_001491.2	50517	50664	+	564	50517-50664::+	50664	50517	1	567	50517	50664
NC_001491.2	90361	90504	-	565	90361-90504::-	90361	90504	1	568	90361	90504
NC_001491.2	48558	48698	+	566	48558-48698::+	48698	48558	1	569	48558	48698
NC_001491.2	17460	17604	+	567	17460-17604::+	17604	17460	1	570	17460	17604
NC_001491.2	9479	9621	-	568	9479-9621::-	9479	9621	1	571	9479	9621
NC_001491.2	2396	2541	-	569	2396-2541::-	2396	2541	1	572	2396	2541
NC_001491.2	57360	57503	+	570	57360-57503::+	57503	57360	1	573	57360	57503
NC_001491.2	33234	33377	+	571	33234-33377::+	33377	33234	1	574	33234	33377
NC_001491.2	90586	90729	+	572	90586-90729::+	90729	90586	1	575	90586	90729
NC_001491.2	77109	77253	+	573	77109-77253::+	77253	77109	1	576	77109	77253
